Site,timestamp,temperature,radiation,power
siteA,2019-01-06 09:15:00,18.37,660,9.98
siteA,2019-01-06 09:30:00,18.45,710,10.16
siteA,2019-01-06 09:45:00,18.52,759,9.81
siteA,2019-01-06 10:00:00,18.6,809,10.28
siteA,2019-01-06 10:15:00,18.63,848,10.21
siteA,2019-01-06 10:30:00,18.67,887,10.22
siteA,2019-01-06 10:45:00,18.71,925,9.27
siteA,2019-01-06 11:00:00,18.75,964,17.19
siteA,2019-01-06 11:15:00,18.78,989,16.53
siteA,2019-01-06 11:30:00,18.82,1014,23.28
siteA,2019-01-06 11:45:00,18.86,1039,17.78
siteA,2019-01-06 12:00:00,18.89,1064,13.09
siteA,2019-01-06 12:15:00,18.95,1072,10.18
siteA,2019-01-06 12:30:00,19,1081,10.25
siteA,2019-01-06 12:45:00,19.05,1090,8.05
siteA,2019-01-06 13:00:00,19.1,1098,8.49
siteA,2019-01-06 13:15:00,19.28,1090,8.25
siteA,2019-01-06 13:30:00,19.47,1082,8.73
siteA,2019-01-06 13:45:00,19.66,1073,8.64
siteA,2019-01-06 14:00:00,19.85,1065,8.43
siteA,2019-01-06 14:15:00,20.03,1041,8.85
siteA,2019-01-06 14:30:00,20.22,1016,8.68
siteA,2019-01-06 14:45:00,20.41,991,9.02
siteA,2019-01-06 15:00:00,20.6,967,8.69
siteA,2019-01-06 15:15:00,20.55,928,9.34
siteA,2019-01-06 15:30:00,20.5,890,9.65
siteA,2019-01-06 15:45:00,20.45,851,9.03
siteA,2019-01-06 16:00:00,20.39,812,8.93
siteA,2019-01-06 16:15:00,20.36,763,10.32
siteA,2019-01-06 16:30:00,20.32,714,10.65
siteA,2019-01-06 16:45:00,20.28,664,10.33
siteA,2019-01-06 17:00:00,20.25,615,8.86
siteA,2019-01-06 17:15:00,20.21,560,10.04
siteA,2019-01-06 17:30:00,20.17,504,10.57
siteA,2019-01-06 17:45:00,20.13,449,10.28
siteA,2019-01-06 18:00:00,20.1,394,13.42
siteA,2019-01-06 18:15:00,20.17,339,5.2
siteA,2019-01-06 18:30:00,20.25,284,5.2
siteA,2019-01-06 18:45:00,20.32,229,5.2
siteA,2019-01-06 19:00:00,20.39,174,5.2
siteA,2019-01-06 19:15:00,20.36,132,5.2
siteA,2019-01-06 19:30:00,20.32,90,5.2
siteA,2019-01-06 19:45:00,20.28,48,5.2
siteA,2019-01-06 20:00:00,20.25,7,5.2
siteA,2019-01-06 20:15:00,20.21,5,5.2
siteA,2019-01-06 20:30:00,20.17,3,5.2
siteA,2019-01-06 20:45:00,20.13,2,5.2
siteA,2019-01-06 21:00:00,20.1,0,5.2
siteA,2019-01-06 21:15:00,20.05,0,5.2
siteA,2019-01-06 21:30:00,20,0,5.2
siteA,2019-01-06 21:45:00,19.95,0,5.2
siteA,2019-01-06 22:00:00,19.89,0,4.8
siteA,2019-01-06 22:15:00,19.96,0,4.8
siteA,2019-01-06 22:30:00,20.02,0,4.8
siteA,2019-01-06 22:45:00,20.08,0,4.8
siteA,2019-01-06 23:00:00,20.14,0,4.8
siteA,2019-01-06 23:15:00,20.21,0,4.8
siteA,2019-01-06 23:30:00,20.27,0,4.8
siteA,2019-01-06 23:45:00,20.33,0,4.8
siteA,2019-01-07 00:00:00,20.39,0,0.4
siteA,2019-01-07 00:15:00,20.37,0,0.4
siteA,2019-01-07 00:30:00,20.35,0,0.4
siteA,2019-01-07 00:45:00,20.32,0,0.4
siteA,2019-01-07 01:00:00,20.3,0,0.4
siteA,2019-01-07 01:15:00,20.27,0,0.4
siteA,2019-01-07 01:30:00,20.25,0,0.4
siteA,2019-01-07 01:45:00,20.22,0,0.4
siteA,2019-01-07 02:00:00,20.2,0,0.4
siteA,2019-01-07 02:15:00,20.17,0,0.4
siteA,2019-01-07 02:30:00,20.15,0,0.4
siteA,2019-01-07 02:45:00,20.12,0,0.4
siteA,2019-01-07 03:00:00,20.1,0,0.4
siteA,2019-01-07 03:15:00,20.1,0,0.4
siteA,2019-01-07 03:30:00,20.1,0,0.4
siteA,2019-01-07 03:45:00,20.1,0,0.4
siteA,2019-01-07 04:00:00,20.1,0,0.4
siteA,2019-01-07 04:15:00,20.15,0,0.4
siteA,2019-01-07 04:30:00,20.2,0,0.4
siteA,2019-01-07 04:45:00,20.25,0,0.4
siteA,2019-01-07 05:00:00,20.3,0,0.4
siteA,2019-01-07 05:15:00,20.35,1,0.4
siteA,2019-01-07 05:30:00,20.39,2,0.4
siteA,2019-01-07 05:45:00,20.45,3,0.4
siteA,2019-01-07 06:00:00,20.5,4,0.8
siteA,2019-01-07 06:15:00,20.57,45,0.8
siteA,2019-01-07 06:30:00,20.65,86,0.8
siteA,2019-01-07 06:45:00,20.72,127,0.8
siteA,2019-01-07 07:00:00,20.8,168,0.8
siteA,2019-01-07 07:15:00,20.91,223,0.8
siteA,2019-01-07 07:30:00,21.02,277,0.8
siteA,2019-01-07 07:45:00,21.13,332,0.8
siteA,2019-01-07 08:00:00,21.25,387,4
siteA,2019-01-07 08:15:00,21.36,442,4
siteA,2019-01-07 08:30:00,21.47,498,13.8
siteA,2019-01-07 08:45:00,21.58,553,9.14
siteA,2019-01-07 09:00:00,21.7,608,9.04
siteA,2019-01-07 09:15:00,21.65,658,8.98
siteA,2019-01-07 09:30:00,21.6,708,8.31
siteA,2019-01-07 09:45:00,21.55,757,8.94
siteA,2019-01-07 10:00:00,21.5,807,8.84
siteA,2019-01-07 10:15:00,21.52,846,8.85
siteA,2019-01-07 10:30:00,21.55,885,8.71
siteA,2019-01-07 10:45:00,21.57,924,8.74
siteA,2019-01-07 11:00:00,21.6,963,8.75
siteA,2019-01-07 11:15:00,21.62,988,9.39
siteA,2019-01-07 11:30:00,21.65,1013,9.14
siteA,2019-01-07 11:45:00,21.67,1038,8.54
siteA,2019-01-07 12:00:00,21.7,1063,8.87
siteA,2019-01-07 12:15:00,21.55,1071,8.94
siteA,2019-01-07 12:30:00,21.4,1080,9.25
siteA,2019-01-07 12:45:00,21.25,1089,9.49
siteA,2019-01-07 13:00:00,21.1,1098,10.57
siteA,2019-01-07 13:15:00,21.11,1090,8.63
siteA,2019-01-07 13:30:00,21.12,1081,8.92
siteA,2019-01-07 13:45:00,21.13,1073,9.34
siteA,2019-01-07 14:00:00,21.15,1065,6.81
siteA,2019-01-07 14:15:00,21.16,1041,6.49
siteA,2019-01-07 14:30:00,21.17,1016,6.12
siteA,2019-01-07 14:45:00,21.18,992,6.16
siteA,2019-01-07 15:00:00,21.2,967,6.11
siteA,2019-01-07 15:15:00,21.27,929,5.78
siteA,2019-01-07 15:30:00,21.35,890,6.82
siteA,2019-01-07 15:45:00,21.42,851,6.24
siteA,2019-01-07 16:00:00,21.5,813,6.48
siteA,2019-01-07 16:15:00,21.58,764,6.73
siteA,2019-01-07 16:30:00,21.67,714,6.21
siteA,2019-01-07 16:45:00,21.76,665,6.61
siteA,2019-01-07 17:00:00,21.85,616,6.23
siteA,2019-01-07 17:15:00,21.93,560,5.8
siteA,2019-01-07 17:30:00,22.02,505,5.74
siteA,2019-01-07 17:45:00,22.11,450,6.26
siteA,2019-01-07 18:00:00,22.2,394,5.76
siteA,2019-01-07 18:15:00,22.1,339,0.4
siteA,2019-01-07 18:30:00,22,284,0.4
siteA,2019-01-07 18:45:00,21.9,230,0.4
siteA,2019-01-07 19:00:00,21.8,175,0.4
siteA,2019-01-07 19:15:00,21.8,133,0.4
siteA,2019-01-07 19:30:00,21.8,91,0.4
siteA,2019-01-07 19:45:00,21.8,49,0.4
siteA,2019-01-07 20:00:00,21.8,7,0.4
siteA,2019-01-07 20:15:00,21.8,5,0.4
siteA,2019-01-07 20:30:00,21.8,3,0.4
siteA,2019-01-07 20:45:00,21.8,2,0.4
siteA,2019-01-07 21:00:00,21.8,0,0.4
siteA,2019-01-07 21:15:00,21.8,0,0.4
siteA,2019-01-07 21:30:00,21.8,0,0.4
siteA,2019-01-07 21:45:00,21.8,0,0.4
siteA,2019-01-07 22:00:00,21.8,0,0.4
siteA,2019-01-07 22:15:00,21.78,0,0.4
siteA,2019-01-07 22:30:00,21.77,0,0.4
siteA,2019-01-07 22:45:00,21.76,0,0.4
siteA,2019-01-07 23:00:00,21.75,0,0.4
siteA,2019-01-07 23:15:00,21.73,0,0.4
siteA,2019-01-07 23:30:00,21.72,0,0.4
siteA,2019-01-07 23:45:00,21.71,0,0.4
siteA,2019-01-08 00:00:00,21.7,0,0.4
siteA,2019-01-08 00:15:00,21.72,0,0.4
siteA,2019-01-08 00:30:00,21.75,0,0.4
siteA,2019-01-08 00:45:00,21.77,0,0.4
siteA,2019-01-08 01:00:00,21.8,0,0.4
siteA,2019-01-08 01:15:00,21.78,0,0.4
siteA,2019-01-08 01:30:00,21.77,0,0.4
siteA,2019-01-08 01:45:00,21.76,0,0.4
siteA,2019-01-08 02:00:00,21.75,0,0.4
siteA,2019-01-08 02:15:00,21.73,0,0.4
siteA,2019-01-08 02:30:00,21.72,0,0.4
siteA,2019-01-08 02:45:00,21.71,0,0.4
siteA,2019-01-08 03:00:00,21.7,0,0.4
siteA,2019-01-08 03:15:00,21.7,0,0.4
siteA,2019-01-08 03:30:00,21.7,0,0.4
siteA,2019-01-08 03:45:00,21.7,0,0.4
siteA,2019-01-08 04:00:00,21.7,0,0.4
siteA,2019-01-08 04:15:00,21.66,0,0.4
siteA,2019-01-08 04:30:00,21.62,0,0.4
siteA,2019-01-08 04:45:00,21.58,0,0.4
siteA,2019-01-08 05:00:00,21.54,0,0.4
siteA,2019-01-08 05:15:00,21.51,1,0.4
siteA,2019-01-08 05:30:00,21.47,2,0.4
siteA,2019-01-08 05:45:00,21.43,2,0.4
siteA,2019-01-08 06:00:00,21.4,3,0.4
siteA,2019-01-08 06:15:00,21.42,44,0.4
siteA,2019-01-08 06:30:00,21.45,84,0.4
siteA,2019-01-08 06:45:00,21.47,125,0.4
siteA,2019-01-08 07:00:00,21.5,165,0.4
siteA,2019-01-08 07:15:00,22,220,0.4
siteA,2019-01-08 07:30:00,22.5,275,0.4
siteA,2019-01-08 07:45:00,23,329,0.4
siteA,2019-01-08 08:00:00,23.5,384,0.4
siteA,2019-01-08 08:15:00,24,440,0.4
siteA,2019-01-08 08:30:00,24.5,495,11.75
siteA,2019-01-08 08:45:00,25,550,4.37
siteA,2019-01-08 09:00:00,25.5,606,4.46
siteA,2019-01-08 09:15:00,25.52,656,4.03
siteA,2019-01-08 09:30:00,25.55,705,4.49
siteA,2019-01-08 09:45:00,25.57,755,5.11
siteA,2019-01-08 10:00:00,25.6,805,5.05
siteA,2019-01-08 10:15:00,25.63,844,5.22
siteA,2019-01-08 10:30:00,25.67,883,4.4
siteA,2019-01-08 10:45:00,25.71,922,4.95
siteA,2019-01-08 11:00:00,25.75,961,5.58
siteA,2019-01-08 11:15:00,25.78,986,5.59
siteA,2019-01-08 11:30:00,25.82,1011,4.91
siteA,2019-01-08 11:45:00,25.86,1036,5.18
siteA,2019-01-08 12:00:00,25.9,1062,5.45
siteA,2019-01-08 12:15:00,26,1070,5.77
siteA,2019-01-08 12:30:00,26.1,1079,5.61
siteA,2019-01-08 12:45:00,26.2,1088,5.6
siteA,2019-01-08 13:00:00,26.3,1097,5.18
siteA,2019-01-08 13:15:00,26.37,1089,5.89
siteA,2019-01-08 13:30:00,26.45,1081,6.32
siteA,2019-01-08 13:45:00,26.52,1073,5.62
siteA,2019-01-08 14:00:00,26.6,1065,5.67
siteA,2019-01-08 14:15:00,26.67,1040,6.18
siteA,2019-01-08 14:30:00,26.75,1016,5.9
siteA,2019-01-08 14:45:00,26.82,992,6.37
siteA,2019-01-08 15:00:00,26.9,967,6.23
siteA,2019-01-08 15:15:00,27.2,929,6.2
siteA,2019-01-08 15:30:00,27.5,890,6.5
siteA,2019-01-08 15:45:00,27.8,852,6.76
siteA,2019-01-08 16:00:00,28.1,813,9.52
siteA,2019-01-08 16:15:00,27.86,764,7.13
siteA,2019-01-08 16:30:00,27.62,715,6.39
siteA,2019-01-08 16:45:00,27.38,665,6.81
siteA,2019-01-08 17:00:00,27.15,616,7.27
siteA,2019-01-08 17:15:00,26.91,561,7.28
siteA,2019-01-08 17:30:00,26.67,506,6.97
siteA,2019-01-08 17:45:00,26.43,450,6.93
siteA,2019-01-08 18:00:00,26.2,395,10.05
siteA,2019-01-08 18:15:00,26.05,340,0.4
siteA,2019-01-08 18:30:00,25.9,285,0.4
siteA,2019-01-08 18:45:00,25.75,230,0.4
siteA,2019-01-08 19:00:00,25.6,175,0.4
siteA,2019-01-08 19:15:00,25.47,133,0.4
siteA,2019-01-08 19:30:00,25.35,91,0.4
siteA,2019-01-08 19:45:00,25.22,49,0.4
siteA,2019-01-08 20:00:00,25.1,7,0.4
siteA,2019-01-08 20:15:00,24.97,5,0.4
siteA,2019-01-08 20:30:00,24.85,3,0.4
siteA,2019-01-08 20:45:00,24.72,2,0.4
siteA,2019-01-08 21:00:00,24.6,0,0.4
siteA,2019-01-08 21:15:00,24.05,0,0.4
siteA,2019-01-08 21:30:00,23.5,0,0.4
siteA,2019-01-08 21:45:00,22.95,0,0.4
siteA,2019-01-08 22:00:00,22.4,0,0.4
siteA,2019-01-08 22:15:00,22.22,0,0.4
siteA,2019-01-08 22:30:00,22.04,0,0.4
siteA,2019-01-08 22:45:00,21.87,0,0.4
siteA,2019-01-08 23:00:00,21.7,0,0.4
siteA,2019-01-08 23:15:00,21.52,0,0.4
siteA,2019-01-08 23:30:00,21.35,0,0.4
siteA,2019-01-08 23:45:00,21.17,0,0.4
siteA,2019-01-09 00:00:00,21,0,4.8
siteA,2019-01-09 00:15:00,20.97,0,4.8
siteA,2019-01-09 00:30:00,20.95,0,4.8
siteA,2019-01-09 00:45:00,20.92,0,4.8
siteA,2019-01-09 01:00:00,20.9,0,4.8
siteA,2019-01-09 01:15:00,20.92,0,4.8
siteA,2019-01-09 01:30:00,20.95,0,4.8
siteA,2019-01-09 01:45:00,20.97,0,4.8
siteA,2019-01-09 02:00:00,21,0,4.8
siteA,2019-01-09 02:15:00,21.02,0,4.8
siteA,2019-01-09 02:30:00,21.05,0,4.8
siteA,2019-01-09 02:45:00,21.07,0,4.8
siteA,2019-01-09 03:00:00,21.1,0,4.8
siteA,2019-01-09 03:15:00,21.05,0,4.8
siteA,2019-01-09 03:30:00,21,0,4.8
siteA,2019-01-09 03:45:00,20.95,0,4.8
siteA,2019-01-09 04:00:00,20.9,0,4.8
siteA,2019-01-09 04:15:00,20.9,0,4.8
siteA,2019-01-09 04:30:00,20.9,0,4.8
siteA,2019-01-09 04:45:00,20.9,0,4.8
siteA,2019-01-09 05:00:00,20.9,0,4.8
siteA,2019-01-09 05:15:00,20.9,1,4.8
siteA,2019-01-09 05:30:00,20.9,1,4.8
siteA,2019-01-09 05:45:00,20.9,2,4.8
siteA,2019-01-09 06:00:00,20.9,2,4.8
siteA,2019-01-09 06:15:00,20.97,42,4.8
siteA,2019-01-09 06:30:00,21.04,82,4.8
siteA,2019-01-09 06:45:00,21.12,122,4.8
siteA,2019-01-09 07:00:00,21.2,162,4.8
siteA,2019-01-09 07:15:00,21.62,217,4.8
siteA,2019-01-09 07:30:00,22.05,272,4.8
siteA,2019-01-09 07:45:00,22.47,327,4.8
siteA,2019-01-09 08:00:00,22.9,381,4.96
siteA,2019-01-09 08:15:00,23.32,437,4.96
siteA,2019-01-09 08:30:00,23.75,492,17.25
siteA,2019-01-09 08:45:00,24.17,548,11.52
siteA,2019-01-09 09:00:00,24.6,603,10.22
siteA,2019-01-09 09:15:00,25.17,653,10.03
siteA,2019-01-09 09:30:00,25.75,703,10.93
siteA,2019-01-09 09:45:00,26.32,753,10.66
siteA,2019-01-09 10:00:00,26.9,802,13.27
siteA,2019-01-09 10:15:00,27.08,842,13.42
siteA,2019-01-09 10:30:00,27.27,881,10.82
siteA,2019-01-09 10:45:00,27.46,920,10.5
siteA,2019-01-09 11:00:00,27.65,959,11.41
siteA,2019-01-09 11:15:00,27.83,985,11.17
siteA,2019-01-09 11:30:00,28.02,1010,11.67
siteA,2019-01-09 11:45:00,28.21,1035,11.16
siteA,2019-01-09 12:00:00,28.4,1060,12.96
siteA,2019-01-09 12:15:00,28.29,1069,12.15
siteA,2019-01-09 12:30:00,28.2,1078,14.58
siteA,2019-01-09 12:45:00,28.1,1087,14.57
siteA,2019-01-09 13:00:00,28,1096,14.72
siteA,2019-01-09 13:15:00,27.88,1088,14.76
siteA,2019-01-09 13:30:00,27.77,1081,14.76
siteA,2019-01-09 13:45:00,27.66,1073,14.73
siteA,2019-01-09 14:00:00,27.55,1065,13.57
siteA,2019-01-09 14:15:00,27.43,1040,13.91
siteA,2019-01-09 14:30:00,27.32,1016,13.95
siteA,2019-01-09 14:45:00,27.21,992,15.13
siteA,2019-01-09 15:00:00,27.1,968,15.41
siteA,2019-01-09 15:15:00,26.97,929,15.22
siteA,2019-01-09 15:30:00,26.85,891,21.11
siteA,2019-01-09 15:45:00,26.72,852,17.65
siteA,2019-01-09 16:00:00,26.6,814,17.37
siteA,2019-01-09 16:15:00,26.35,764,17.24
siteA,2019-01-09 16:30:00,26.1,715,15.01
siteA,2019-01-09 16:45:00,25.85,666,14.27
siteA,2019-01-09 17:00:00,25.6,617,14.92
siteA,2019-01-09 17:15:00,25.35,561,15.06
siteA,2019-01-09 17:30:00,25.1,506,15.28
siteA,2019-01-09 17:45:00,24.85,451,16.06
siteA,2019-01-09 18:00:00,24.6,395,18.4
siteA,2019-01-09 18:15:00,24.37,340,5.2
siteA,2019-01-09 18:30:00,24.15,285,5.2
siteA,2019-01-09 18:45:00,23.92,230,5.2
siteA,2019-01-09 19:00:00,23.7,175,5.2
siteA,2019-01-09 19:15:00,23.62,133,5.2
siteA,2019-01-09 19:30:00,23.55,91,5.2
siteA,2019-01-09 19:45:00,23.47,49,5.2
siteA,2019-01-09 20:00:00,23.4,7,5.2
siteA,2019-01-09 20:15:00,23.32,5,5.2
siteA,2019-01-09 20:30:00,23.25,3,5.2
siteA,2019-01-09 20:45:00,23.17,2,5.2
siteA,2019-01-09 21:00:00,23.1,0,5.2
siteA,2019-01-09 21:15:00,23.07,0,5.2
siteA,2019-01-09 21:30:00,23.05,0,5.2
siteA,2019-01-09 21:45:00,23.02,0,5.2
siteA,2019-01-09 22:00:00,23,0,4.8
siteA,2019-01-09 22:15:00,22.88,0,4.8
siteA,2019-01-09 22:30:00,22.77,0,4.8
siteA,2019-01-09 22:45:00,22.66,0,4.8
siteA,2019-01-09 23:00:00,22.55,0,4.8
siteA,2019-01-09 23:15:00,22.43,0,4.8
siteA,2019-01-09 23:30:00,22.32,0,4.8
siteA,2019-01-09 23:45:00,22.21,0,4.8
siteA,2019-01-10 00:00:00,22.1,0,4.8
siteA,2019-01-10 00:15:00,22.02,0,4.8
siteA,2019-01-10 00:30:00,21.95,0,4.8
siteA,2019-01-10 00:45:00,21.87,0,4.8
siteA,2019-01-10 01:00:00,21.8,0,4.8
siteA,2019-01-10 01:15:00,21.72,0,4.8
siteA,2019-01-10 01:30:00,21.65,0,4.8
siteA,2019-01-10 01:45:00,21.57,0,4.8
siteA,2019-01-10 02:00:00,21.5,0,4.8
siteA,2019-01-10 02:15:00,21.42,0,4.8
siteA,2019-01-10 02:30:00,21.35,0,4.8
siteA,2019-01-10 02:45:00,21.27,0,4.8
siteA,2019-01-10 03:00:00,21.2,0,4.8
siteA,2019-01-10 03:15:00,21.2,0,4.8
siteA,2019-01-10 03:30:00,21.2,0,4.8
siteA,2019-01-10 03:45:00,21.2,0,4.8
siteA,2019-01-10 04:00:00,21.2,0,4.8
siteA,2019-01-10 04:15:00,21.17,0,4.8
siteA,2019-01-10 04:30:00,21.15,0,4.8
siteA,2019-01-10 04:45:00,21.12,0,4.8
siteA,2019-01-10 05:00:00,21.1,0,4.8
siteA,2019-01-10 05:15:00,21.07,0,4.8
siteA,2019-01-10 05:30:00,21.05,1,4.8
siteA,2019-01-10 05:45:00,21.02,1,4.8
siteA,2019-01-10 06:00:00,21,2,4.8
siteA,2019-01-10 06:15:00,21,41,4.8
siteA,2019-01-10 06:30:00,21,81,4.8
siteA,2019-01-10 06:45:00,21,120,4.8
siteA,2019-01-10 07:00:00,21,160,4.8
siteA,2019-01-10 07:15:00,21.01,214,4.8
siteA,2019-01-10 07:30:00,21.02,269,4.8
siteA,2019-01-10 07:45:00,21.03,324,4.8
siteA,2019-01-10 08:00:00,21.05,379,4.96
siteA,2019-01-10 08:15:00,21.06,434,4.96
siteA,2019-01-10 08:30:00,21.07,490,16.17
siteA,2019-01-10 08:45:00,21.08,545,11.52
siteA,2019-01-10 09:00:00,21.1,601,10.16
siteA,2019-01-10 09:15:00,21.15,651,9.77
siteA,2019-01-10 09:30:00,21.2,700,10.64
siteA,2019-01-10 09:45:00,21.25,750,10.49
siteA,2019-01-10 10:00:00,21.3,800,12.1
siteA,2019-01-10 10:15:00,21.25,840,9.57
siteA,2019-01-10 10:30:00,21.2,879,9.57
siteA,2019-01-10 10:45:00,21.15,918,9.72
siteA,2019-01-10 11:00:00,21.1,958,10.16
siteA,2019-01-10 11:15:00,21.05,983,10.57
siteA,2019-01-10 11:30:00,21,1008,11.32
siteA,2019-01-10 11:45:00,20.95,1034,13.09
siteA,2019-01-10 12:00:00,20.9,1059,12.98
siteA,2019-01-10 12:15:00,21.02,1068,10.7
siteA,2019-01-10 12:30:00,21.15,1077,9.43
siteA,2019-01-10 12:45:00,21.27,1087,9.99
siteA,2019-01-10 13:00:00,21.4,1096,10.28
siteA,2019-01-10 13:15:00,21.46,1088,10.53
siteA,2019-01-10 13:30:00,21.52,1080,10.05
siteA,2019-01-10 13:45:00,21.58,1072,10.64
siteA,2019-01-10 14:00:00,21.65,1064,10.42
siteA,2019-01-10 14:15:00,21.71,1040,10.75
siteA,2019-01-10 14:30:00,21.77,1016,13.37
siteA,2019-01-10 14:45:00,21.83,992,13.94
siteA,2019-01-10 15:00:00,21.9,968,11.52
siteA,2019-01-10 15:15:00,21.75,929,11.02
siteA,2019-01-10 15:30:00,21.6,891,14.12
siteA,2019-01-10 15:45:00,21.45,852,13.79
siteA,2019-01-10 16:00:00,21.3,814,13.68
siteA,2019-01-10 16:15:00,21.21,765,12.31
siteA,2019-01-10 16:30:00,21.12,715,13.09
siteA,2019-01-10 16:45:00,21.03,666,11.58
siteA,2019-01-10 17:00:00,20.95,617,11.36
siteA,2019-01-10 17:15:00,20.86,562,11.13
siteA,2019-01-10 17:30:00,20.77,506,13.5
siteA,2019-01-10 17:45:00,20.68,451,11.67
siteA,2019-01-10 18:00:00,20.6,396,15.04
siteA,2019-01-10 18:15:00,20.6,340,5.2
siteA,2019-01-10 18:30:00,20.6,285,5.2
siteA,2019-01-10 18:45:00,20.6,230,5.2
siteA,2019-01-10 19:00:00,20.6,175,5.2
siteA,2019-01-10 19:15:00,20.62,133,5.2
siteA,2019-01-10 19:30:00,20.65,91,5.2
siteA,2019-01-10 19:45:00,20.67,49,5.2
siteA,2019-01-10 20:00:00,20.7,7,5.2
siteA,2019-01-10 20:15:00,20.72,5,5.2
siteA,2019-01-10 20:30:00,20.75,3,5.2
siteA,2019-01-10 20:45:00,20.77,2,5.2
siteA,2019-01-10 21:00:00,20.8,0,5.2
siteA,2019-01-10 21:15:00,20.85,0,5.2
siteA,2019-01-10 21:30:00,20.9,0,5.2
siteA,2019-01-10 21:45:00,20.95,0,5.2
siteA,2019-01-10 22:00:00,21,0,4.8
siteA,2019-01-10 22:15:00,21,0,4.8
siteA,2019-01-10 22:30:00,21,0,4.8
siteA,2019-01-10 22:45:00,21,0,4.8
siteA,2019-01-10 23:00:00,21,0,4.8
siteA,2019-01-10 23:15:00,21,0,4.8
siteA,2019-01-10 23:30:00,21,0,4.8
siteA,2019-01-10 23:45:00,21,0,4.8
siteA,2019-01-11 00:00:00,21,0,4.8
siteA,2019-01-11 00:15:00,20.92,0,4.8
siteA,2019-01-11 00:30:00,20.85,0,4.8
siteA,2019-01-11 00:45:00,20.77,0,4.8
siteA,2019-01-11 01:00:00,20.7,0,4.8
siteA,2019-01-11 01:15:00,20.71,0,4.8
siteA,2019-01-11 01:30:00,20.72,0,4.8
siteA,2019-01-11 01:45:00,20.73,0,4.8
siteA,2019-01-11 02:00:00,20.75,0,4.8
siteA,2019-01-11 02:15:00,20.76,0,4.8
siteA,2019-01-11 02:30:00,20.77,0,4.8
siteA,2019-01-11 02:45:00,20.78,0,4.8
siteA,2019-01-11 03:00:00,20.8,0,4.8
siteA,2019-01-11 03:15:00,20.8,0,4.8
siteA,2019-01-11 03:30:00,20.8,0,4.8
siteA,2019-01-11 03:45:00,20.8,0,4.8
siteA,2019-01-11 04:00:00,20.8,0,4.8
siteA,2019-01-11 04:15:00,20.83,0,4.8
siteA,2019-01-11 04:30:00,20.87,0,4.8
siteA,2019-01-11 04:45:00,20.91,0,4.8
siteA,2019-01-11 05:00:00,20.95,0,4.8
siteA,2019-01-11 05:15:00,20.98,0,4.8
siteA,2019-01-11 05:30:00,21.02,0,4.8
siteA,2019-01-11 05:45:00,21.06,1,4.8
siteA,2019-01-11 06:00:00,21.1,1,4.8
siteA,2019-01-11 06:15:00,21.17,40,4.8
siteA,2019-01-11 06:30:00,21.25,79,4.8
siteA,2019-01-11 06:45:00,21.32,118,4.8
siteA,2019-01-11 07:00:00,21.4,157,4.8
siteA,2019-01-11 07:15:00,21.51,212,4.8
siteA,2019-01-11 07:30:00,21.62,266,4.8
siteA,2019-01-11 07:45:00,21.73,321,4.8
siteA,2019-01-11 08:00:00,21.85,376,4.96
siteA,2019-01-11 08:15:00,21.96,431,4.96
siteA,2019-01-11 08:30:00,22.07,487,17.04
siteA,2019-01-11 08:45:00,22.18,542,11.35
siteA,2019-01-11 09:00:00,22.3,598,10.13
siteA,2019-01-11 09:15:00,23.07,648,9.62
siteA,2019-01-11 09:30:00,23.85,698,10.28
siteA,2019-01-11 09:45:00,24.62,748,10.48
siteA,2019-01-11 10:00:00,25.4,798,11.55
siteA,2019-01-11 10:15:00,25.63,837,10.06
siteA,2019-01-11 10:30:00,25.87,877,9.7
siteA,2019-01-11 10:45:00,26.11,916,10.37
siteA,2019-01-11 11:00:00,26.35,956,10.6
siteA,2019-01-11 11:15:00,26.58,981,10.69
siteA,2019-01-11 11:30:00,26.82,1007,12.99
siteA,2019-01-11 11:45:00,27.06,1032,12.83
siteA,2019-01-11 12:00:00,27.3,1058,11.02
siteA,2019-01-11 12:15:00,27.12,1067,14.41
siteA,2019-01-11 12:30:00,26.95,1076,13.42
siteA,2019-01-11 12:45:00,26.77,1086,11.25
siteA,2019-01-11 13:00:00,26.6,1095,15.62
siteA,2019-01-11 13:15:00,26.2,1087,15.25
siteA,2019-01-11 13:30:00,25.8,1079,21.42
siteA,2019-01-11 13:45:00,25.4,1072,17.19
siteA,2019-01-11 14:00:00,25,1064,15.28
siteA,2019-01-11 14:15:00,24.6,1040,15.55
siteA,2019-01-11 14:30:00,24.2,1016,18.92
siteA,2019-01-11 14:45:00,23.79,992,19.66
siteA,2019-01-11 15:00:00,23.4,968,18.86
siteA,2019-01-11 15:15:00,23.37,929,17.48
siteA,2019-01-11 15:30:00,23.35,891,16.16
siteA,2019-01-11 15:45:00,23.32,852,15.3
siteA,2019-01-11 16:00:00,23.3,814,17.81
siteA,2019-01-11 16:15:00,23.38,765,19.32
siteA,2019-01-11 16:30:00,23.47,716,19.23
siteA,2019-01-11 16:45:00,23.56,666,18.4
siteA,2019-01-11 17:00:00,23.65,617,17.68
siteA,2019-01-11 17:15:00,23.73,562,14.66
siteA,2019-01-11 17:30:00,23.82,506,15.91
siteA,2019-01-11 17:45:00,23.91,451,18.89
siteA,2019-01-11 18:00:00,24,396,15.6
siteA,2019-01-11 18:15:00,24,341,5.2
